ID,Label
2872,0
2873,0
2876,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2892,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2903,0
2905,0
2906,0
2909,0
2911,1
2912,0
2914,0
2915,0
2916,0
2917,0
2920,0
2922,0
2923,0
2924,0
2925,1
2926,0
2927,0
2928,0
2929,0
2930,0
2933,0
2936,0
2938,0
2942,0
2944,0
2945,0
2947,0
2949,0
2950,0
2953,0
2954,0
2955,0
2959,0
2961,0
2962,0
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,1
2971,0
2972,0
2974,0
2977,0
2978,0
2981,0
2982,0
2983,0
2986,0
2988,0
2989,0
2991,0
2992,0
2993,0
2994,0
2995,0
2997,0
3001,0
3002,0
3005,0
3009,0
3010,0
3012,0
3020,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3033,0
3034,0
3035,0
3036,0
3037,0
3041,0
3043,0
3044,0
3045,0
3046,0
3047,1
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3060,0
3061,0
3062,0
3063,0
3065,1
3066,0
3070,0
3073,0
3074,0
3076,0
3077,0
3079,0
3082,0
3083,1
3088,0
3089,0
3090,0
3092,1
3093,0
3098,0
3099,0
3101,0
3103,0
3104,0
3107,1
3108,0
3109,0
3110,0
3113,0
3114,0
3115,0
3116,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,0
3127,0
3129,0
3130,0
3131,0
3134,0
3138,1
3139,0
3140,0
3146,0
3147,0
3149,0
3150,0
3151,0
3152,0
3154,0
3155,1
3156,0
3159,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,0
3168,0
3170,0
3172,0
3173,0
3174,0
3175,0
3176,0
3178,0
3179,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,1
3196,0
3199,0
3200,0
3204,0
3206,0
3209,0
3210,0
3211,0
3212,0
3213,0
3217,0
3218,0
3219,1
3220,0
3221,0
3222,0
3224,0
3225,0
3226,0
3229,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,1
3238,0
3240,0
3241,0
3242,0
3246,0
3250,0
3251,0
3252,0
3254,0
3255,0
3256,0
3258,0
3260,0
3262,0
3263,0
3265,0
3266,0
3269,0
3273,0
3274,0
3275,0
3276,0
3277,1
3279,0
3280,0
3281,0
3282,0
3285,0
3287,0
3288,0
3290,0
3293,0
3295,0
3296,0
3297,0
3300,0
3303,0
3304,0
3305,0
3306,0
3307,0
3311,0
3314,0
3316,0
3317,0
3318,0
3319,1
3320,0
3321,0
3324,0
3326,0
3327,0
3328,0
3329,0
3330,0
3332,0
3333,0
3334,0
3335,0
3336,0
3338,0
3340,0
3341,0
3342,0
3343,0
3346,0
3348,0
3349,0
3350,0
3352,0
3353,1
3356,0
3358,1
3359,1
3360,0
3362,0
3363,0
3367,0
3369,1
3371,0
3375,0
3376,0
3377,0
3378,0
3379,0
3381,0
3382,0
3384,0
3385,0
3386,0
3387,0
3389,0
3391,1
3392,0
3395,0
3396,0
3398,0
3404,0
3405,0
3407,0
3408,0
3409,0
3410,1
3412,0
3413,0
3416,0
3417,0
3420,0
3421,0
3422,0
3424,0
3425,0
3426,0
3428,0
3430,0
3431,0
3432,0
3434,0
3436,0
3437,0
3440,0
3441,0
3443,0
3444,0
3445,0
3446,0
3447,0
3450,0
3451,0
3452,0
3453,0
3454,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3466,0
3467,0
3468,0
3469,0
3470,0
3473,0
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3485,0
3487,0
3490,0
3492,0
3493,0
3494,0
3497,1
3502,0
3503,0
3504,0
3506,0
3507,0
3508,0
3509,1
3511,0
3513,0
3514,0
3515,0
3523,0
3524,0
3527,0
3528,0
3529,0
3530,0
3531,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3540,0
3541,0
3542,0
3545,0
3546,0
3547,0
3548,0
3549,0
3553,0
3554,0
3555,0
3559,0
3560,0
3562,0
3566,0
3567,0
3570,0
3572,0
3574,1
3575,0
3578,0
3580,0
3583,0
3584,0
3585,1
3588,0
3589,0
3590,0
3591,1
3596,0
3597,0
3598,0
3601,0
3605,0
3606,0
3611,0
3614,0
3615,1
3616,0
3620,0
3621,0
3622,0
3624,0
3626,0
3627,1
3628,0
3630,0
3633,0
3635,0
3636,0
3637,0
3638,0
3642,0
3643,0
3644,0
3646,0
3649,0
3651,0
3652,0
3653,0
3654,0
3657,0
3658,0
3659,0
3662,1
3663,0
3666,0
3667,0
3668,1
3671,0
3673,0
3677,0
3678,0
3679,0
3681,0
3683,0
3684,0
3685,0
3686,0
3688,0
3692,0
3693,0
3696,0
3698,0
3700,0
3701,0
3702,0
3703,0
3705,0
3707,0
3709,0
3710,0
3711,0
3712,0
3714,0
3716,0
3717,1
3718,0
3720,1
3721,0
3724,0
3725,0
3726,0
3727,0
3730,0
3731,0
3732,0
3735,0
3738,0
3739,0
3740,0
3742,0
3743,0
3744,0
3748,0
3749,0
3750,0
3751,0
3752,0
3754,0
3756,0
3758,0
3759,0
3762,0
3763,0
3765,0
3766,0
3767,0
3769,0
3770,0
3771,0
3775,0
3776,0
3777,0
3778,0
3779,0
3781,0
3784,0
3786,0
3788,0
3789,0
3792,0
3793,0
3794,1
3795,0
3797,0
3798,0
3799,0
3800,0
3802,0
3803,0
3804,0
3805,0
3807,0
3812,0
3813,0
3816,0
3817,0
3818,0
3820,0
3822,0
3823,0
3824,0
3825,0
3826,0
3827,0
3829,1
3831,0
3834,0
3837,1
3838,0
3840,0
3843,0
3845,0
3849,0
3852,0
3853,0
3855,0
3856,0
3859,0
3863,0
3864,0
3865,0
3866,0
3868,0
3870,0
3872,0
3876,0
3878,0
3883,0
3884,0
3885,0
3886,0
3888,0
3889,0
3890,0
3892,0
3893,0
3895,0
3896,0
3897,0
3900,0
3902,0
3904,0
3905,0
3906,0
3907,0
3910,1
3912,0
3915,0
3916,0
3918,0
3919,0
3921,0
3923,0
3924,0
3927,0
3932,1
3934,1
3935,0
3936,0
3937,0
3939,0
3940,0
3941,0
3942,0
3944,0
3945,0
3947,0
3952,0
3954,0
3955,0
3956,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3965,0
3966,0
3967,0
3968,0
3970,0
3973,0
3977,0
3978,0
3980,0
3984,0
3985,0
3988,0
3992,0
3995,0
3997,0
3998,0
3999,0
4000,0
4002,0
4004,0
4006,0
4007,0
4008,0
4009,0
4010,0
4011,0
4018,0
4020,0
4021,0
4022,0
4023,0
4025,0
4026,0
4027,0
4028,0
4032,0
4033,0
4034,1
4037,1
4039,0
4040,0
4042,0
4044,0
4045,0
4047,0
4048,0
4049,0
4051,0
4052,0
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,0
4066,1
4068,0
4072,0
4074,0
4078,0
4081,0
4082,0
4083,0
4085,0
4086,0
4087,0
4089,1
4090,0
4091,0
4092,0
4093,0
4094,0
4095,0
4097,0
4098,0
4099,0
4100,0
4103,0
4104,0
4105,1
4107,0
4108,0
4109,0
4112,0
4113,0
4114,0
4118,0
4121,0
4123,0
4128,0
4129,0
4130,0
4132,0
4133,0
4134,0
4136,0
4138,0
4142,0
4143,0
4144,0
4146,0
4147,0
4148,0
4149,0
4150,0
4153,1
4154,0
4155,0
4156,0
4157,0
4159,0
4160,0
4161,0
4162,0
4164,0
4168,0
4169,0
4174,0
4176,0
4177,0
4183,1
4185,0
4187,0
4188,0
4189,0
4190,0
4191,0
4192,0
4194,0
4196,0
4198,0
4199,0
4200,0
4201,0
4202,0
4205,0
4206,0
4210,0
4212,0
4213,0
4214,0
4215,0
4217,0
4221,0
4223,0
4225,0
4226,0
4228,0
4229,1
4231,0
4233,0
4234,0
4236,0
4238,0
4239,0
4240,0
4241,0
4242,0
4243,0
4245,0
4246,0
4247,0
4248,0
4250,0
4254,0
4255,0
4256,0
4257,0
4259,0
4261,0
4262,0
4263,0
4264,0
4265,0
4266,0
4267,0
4269,0
4270,0
4273,0
4274,0
4275,0
4276,0
4278,0
4279,0
4284,0
4285,0
4288,0
4291,0
4292,0
4293,0
4295,0
4296,0
4297,0
4298,0
4299,0
4301,0
4302,0
4303,0
4304,0
4307,0
4308,0
4309,0
4311,1
4312,0
4315,0
4317,0
4319,0
4320,0
4321,0
4323,0
4327,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,0
4338,0
4340,0
4342,0
4346,1
4347,0
4350,1
4351,0
4354,0
4356,0
4359,0
4361,0
4362,0
4363,0
4366,0
4367,0
4371,0
4372,0
4373,0
4374,0
4375,0
4376,0
4377,0
4378,1
4379,0
4381,0
4384,0
4387,0
4388,0
4389,0
4392,0
4393,0
4394,0
4395,0
4396,0
4400,0
4401,0
4402,0
4404,0
4407,0
4408,1
4411,0
4415,0
4417,0
4418,0
4419,0
4420,0
4422,0
4428,0
4430,0
4431,0
4433,0
4434,0
4435,0
4436,0
4437,0
4439,0
4440,0
4441,0
4443,0
4444,0
4446,0
4447,0
4448,0
4450,0
4452,0
4453,0
4454,0
4455,0
4456,0
4458,0
4459,0
4460,0
4462,0
4463,0
4465,0
4466,0
4470,0
4472,0
4475,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,0
4483,0
4486,0
4488,0
4490,0
4491,0
4493,0
4494,0
4495,0
4497,0
4500,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,0
4512,0
4513,0
4514,0
4515,0
4519,0
4520,0
4524,0
4525,0
4526,0
4529,0
4531,0
4532,0
4533,0
4536,0
4538,0
4539,1
4540,0
4542,1
4544,0
4545,0
4547,0
4548,0
4550,0
4551,0
4552,0
4553,0
4555,0
4557,0
4558,0
4560,0
4561,0
4562,0
4568,0
4569,0
4571,0
4572,0
4573,0
4574,0
4577,0
4578,0
4582,1
4583,0
4585,0
4586,0
4588,0
4590,0
4591,0
4592,0
4594,0
4595,0
4596,0
4598,0
4603,0
4604,0
4605,0
4608,0
4609,0
4612,0
4616,0
4618,0
4619,0
4621,0
4623,0
4624,0
4626,0
4627,0
4628,0
4629,0
4630,1
4631,0
4632,0
4634,0
4635,0
4636,0
4637,0
4638,0
4644,0
4647,0
4650,0
4651,0
4652,0
4653,0
4654,0
4655,0
4656,0
4657,0
4659,0
4661,0
4662,0
4663,0
4666,0
4667,0
4669,0
4671,0
4672,0
4673,0
4676,0
4682,0
4683,1
4687,0
4689,0
4690,0
4692,0
4693,0
4695,1
4697,0
4699,0
4700,0
4702,0
4704,1
4705,0
4708,0
4709,0
4710,0
4713,0
4715,0
4716,0
4717,0
4718,0
4720,1
4721,0
4723,0
4724,0
4725,0
4727,0
4728,0
4729,0
4731,0
4734,0
4735,0
4737,0
4738,0
4740,0
4741,0
4742,0
4743,0
4745,0
4746,0
4749,0
4750,0
4751,0
4752,0
4753,0
4756,0
4757,1
4758,0
4761,0
4762,0
4763,0
4764,1
4767,0
4768,0
4769,0
4770,0
4772,0
4776,0
4777,0
4780,0
4781,0
4786,0
4787,0
4789,0
4790,0
4791,0
4793,0
4794,0
4795,0
4798,0
4800,0
4802,0
4804,0
4807,0
4811,1
4812,0
4813,0
4815,0
4816,0
4817,0
4818,0
4820,0
4821,0
4823,0
4824,0
4825,0
4827,1
4830,0
4831,0
4832,0
4833,0
4840,0
4842,0
4843,0
4844,0
4847,0
4853,1
4854,0
4855,0
4857,0
4858,0
4859,0
4861,0
4863,0
4865,0
4866,0
4867,0
4870,0
4872,0
4874,0
4875,0
4876,0
4877,0
4878,0
4882,0
4886,0
4887,0
4889,0
4890,0
4892,0
4893,0
4896,0
4897,0
4898,1
4899,0
4902,0
4905,0
4910,1
4911,0
4914,0
4916,0
4917,0
4918,0
4920,0
4922,0
4924,0
4926,0
4927,1
4929,0
4931,0
4932,0
4934,0
4935,0
4936,0
4937,0
4940,0
